nan,nan,nan,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
inf,nan,inf,nan,
