8.88178e-16,0.0,0.0,6.28319,1.0,3.16144,4.35135,inf,3.69316,-5.0832,0.0
4.44089e-16,0.0,0.0,6.28319,1.0,8.27677,2.68928,inf,5.97566,-1.94161,0.0
4.44089e-16,0.0,0.0,6.28319,1.0,-8.27677,2.68928,inf,5.97566,1.94161,0.0
0.0,0.0,0.0,6.28319,1.0,-3.16144,4.35135,inf,3.69316,5.0832,0.0
3.84734e-16,0.0,0.0,6.28319,1.0,-2.55766,2.08849e+16,inf,3.84734e-16,6.28319,0.0
0.0,0.0,0.0,6.28319,1.0,-3.16144,-4.35135,inf,-3.69316,5.0832,0.0
2.22045e-16,0.0,0.0,6.28319,1.0,-8.27677,-2.68928,inf,-5.97566,1.94161,0.0
2.22045e-16,0.0,0.0,6.28319,1.0,8.27677,-2.68928,inf,-5.97566,-1.94161,0.0
0.0,0.0,0.0,6.28319,1.0,3.16144,-4.35135,inf,-3.69316,-5.0832,0.0
3.84734e-16,0.0,0.0,6.28319,1.0,2.55766,-1.04424e+16,inf,-1.1542e-15,-6.28319,0.0
-0.0325828,1.2924,39.665,6.28327,1.0,3.13833,4.41359,inf,3.61453,-5.13952,0.0
-0.0326029,1.29319,39.665,6.28327,1.0,8.02508,2.69838,inf,5.94515,-2.03341,0.0
-0.0325203,1.28992,39.665,6.28327,1.0,-8.54568,2.68054,inf,6.00491,1.84949,0.0
-0.0320573,1.26546,39.475,6.28327,1.0,-3.18523,4.29129,inf,3.7706,5.02613,0.0
-0.0318008,1.25544,39.4784,6.28326,1.0,-2.55779,250.571,inf,0.0959337,6.28253,0.0
-0.0314679,1.23381,39.2086,6.28326,1.0,-3.13833,-4.41359,inf,-3.61544,5.13887,0.0
-0.0315902,1.23987,39.2486,6.28326,1.0,-8.02508,-2.69837,inf,-5.94547,2.03245,0.0
-0.0319991,1.2624,39.4511,6.28327,1.0,8.54567,-2.68053,inf,-6.00475,-1.84998,0.0
-0.0322245,1.27427,39.5436,6.28327,1.0,3.18523,-4.29129,inf,-3.77073,-5.02604,0.0
-0.0328629,1.30813,39.8056,6.28327,1.0,2.5578,-250.571,inf,-0.0969959,-6.28253,0.0
-0.0328841,1.30435,39.665,6.28328,0.999999,3.11588,4.47811,inf,3.56164,-5.17632,0.0
-0.0329041,1.30514,39.665,6.28328,0.999999,7.78904,2.70781,inf,5.92399,-2.09427,0.0
-0.0329868,1.31178,39.7667,6.28328,0.999999,-8.8336,2.67212,inf,6.02361,1.78765,0.0
-0.0317367,1.24668,39.2821,6.28327,1.0,-3.20972,4.23329,inf,3.82145,4.98758,0.0
-0.0317992,1.25538,39.4784,6.28326,1.0,-2.55819,125.292,inf,0.160055,6.28122,0.0
-0.0310281,1.21656,39.2086,6.28325,1.0,-3.11588,-4.4781,inf,-3.56315,5.17525,0.0
-0.0312153,1.22516,39.2486,6.28326,1.0,-7.78903,-2.70781,inf,-5.92453,2.09267,0.0
-0.0321033,1.26948,39.5436,6.28327,1.0,8.83359,-2.67212,inf,-6.02335,-1.78849,0.0
-0.0320021,1.25905,39.3426,6.28327,1.0,3.20972,-4.2333,inf,-3.82166,-4.98742,0.0
-0.0333925,1.32921,39.8056,6.28328,0.999998,2.5582,-125.292,inf,-0.161649,-6.28121,0.0
-0.0331851,1.31629,39.665,6.28329,0.999997,3.09407,4.54503,inf,3.50837,-5.21258,0.0
-0.0330303,1.3066,39.5574,6.28329,0.999997,7.56726,2.7176,inf,5.90227,-2.15475,0.0
-0.0329404,1.29954,39.4511,6.28329,0.999998,-9.1426,2.66404,inf,6.04154,1.72612,0.0
-0.031841,1.25911,39.5436,6.28326,1.0,-3.23492,4.17727,inf,3.87224,4.94825,0.0
-0.0317922,1.255,39.475,6.28326,1.0,-2.55886,83.5352,inf,0.224154,6.27926,0.0
-0.0305885,1.19933,39.2086,6.28324,1.0,-3.09406,-4.54501,inf,-3.5105,5.21109,0.0
-0.0306628,1.20011,39.1391,6.28325,1.0,-7.56722,-2.71759,inf,-5.90304,2.15252,0.0
-0.0316958,1.24338,39.2286,6.28326,1.0,9.14257,-2.66403,inf,-6.04118,-1.72731,0.0
-0.0321961,1.27493,39.5989,6.28327,1.0,3.23492,-4.17728,inf,-3.87253,-4.94803,0.0
-0.0339043,1.34922,39.7949,6.2833,0.999996,2.55887,-83.5353,inf,-0.226267,-6.27923,0.0
-0.0337891,1.34656,39.8517,6.2833,0.999996,3.07289,4.61447,inf,3.45449,-5.24847,0.0
-0.0331563,1.31158,39.5574,6.2833,0.999996,7.3585,2.72775,inf,5.87993,-2.21501,0.0
