4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,4.4366e-08,
