xcl,ycl,xvcl,yvcl,xlt,ylt,xvlt,yvlt,xtt,ytt,xvtt,yvtt
10315000000.000000,0.000000,0.000000,0.061865
8964797653.650747,379840.954797,-0.001424,0.053864,11662381453.061260,-312472.693529,0.000479,0.069883
8964799027.024988,379652.379051,-0.001424,0.053864,11662381025.061047,-312317.833057,0.000479,0.069883
8964800400.175186,379463.865039,-0.001424,0.053864,11662380597.123892,-312163.023060,0.000479,0.069883
8964801773.101116,379275.412753,-0.001424,0.053864,11662380169.250290,-312008.263522,0.000479,0.069883
8964803145.802624,379087.022182,-0.001423,0.053864,11662379741.440195,-311853.554443,0.000479,0.069883
8964804518.280027,378898.693316,-0.001423,0.053864,11662379313.693480,-311698.895814,0.000479,0.069883
8964805890.533323,378710.426149,-0.001423,0.053864,11662378886.010002,-311544.287625,0.000479,0.069883
8964807262.562126,378522.220670,-0.001423,0.053864,11662378458.390142,-311389.729868,0.000479,0.069883
8964808634.366928,378334.076865,-0.001422,0.053864,11662378030.833624,-311235.222539,0.000479,0.069883
8964810005.947269,378145.994729,-0.001422,0.053864,11662377603.340643,-311080.765627,0.000479,0.069883
8964811377.303526,377957.974253,-0.001422,0.053864,11662377175.911032,-310926.359127,0.000478,0.069883
8964812748.435793,377770.015423,-0.001422,0.053864,11662376748.544689,-310772.003030,0.000478,0.069883
8964814119.343447,377582.118234,-0.001422,0.053864,11662376321.241915,-310617.697327,0.000478,0.069883
8964815490.026840,377394.282675,-0.001421,0.053864,11662375894.002701,-310463.442013,0.000478,0.069883
8964816860.486048,377206.508733,-0.001421,0.053864,11662375466.826996,-310309.237079,0.000478,0.069883
8964818230.721134,377018.796406,-0.001421,0.053864,11662375039.714508,-310155.082519,0.000478,0.069883
8964819600.731766,376831.145679,-0.001421,0.053864,11662374612.665638,-310000.978322,0.000478,0.069883
8964820970.518295,376643.556542,-0.001420,0.053864,11662374185.680212,-309846.924481,0.000478,0.069883
8964822340.080473,376456.028989,-0.001420,0.053864,11662373758.758223,-309692.920995,0.000478,0.069883
8964823709.418406,376268.563006,-0.001420,0.053864,11662373331.899788,-309538.967842,0.000478,0.069883
8964825078.532116,376081.158587,-0.001420,0.053864,11662372905.104704,-309385.065032,0.000478,0.069883
8964826447.421562,375893.815722,-0.001419,0.053864,11662372478.373026,-309231.212544,0.000478,0.069883
8964827816.086651,375706.534397,-0.001419,0.053864,11662372051.705051,-309077.410378,0.000478,0.069883
8964829184.527597,375519.314612,-0.001419,0.053863,11662371625.100454,-308923.658516,0.000477,0.069883
8964830552.744236,375332.156350,-0.001419,0.053863,11662371198.559286,-308769.956965,0.000477,0.069883
8964831920.736500,375145.059602,-0.001418,0.053863,11662370772.081787,-308616.305705,0.000477,0.069883
8964833288.504568,374958.024360,-0.001418,0.053863,11662370345.667746,-308462.704740,0.000477,0.069883
8964834656.048344,374771.050615,-0.001418,0.053863,11662369919.317144,-308309.154049,0.000477,0.069883
8964836023.367842,374584.138356,-0.001418,0.053863,11662369493.029999,-308155.653633,0.000477,0.069883
8964837390.462934,374397.287572,-0.001417,0.053863,11662369066.806442,-308002.203483,0.000477,0.069883
8964838757.333961,374210.498259,-0.001417,0.053863,11662368640.646330,-307848.803591,0.000477,0.069883
8964840123.980385,374023.770401,-0.001417,0.053863,11662368214.549852,-307695.453946,0.000477,0.069883
8964841490.402699,373837.103992,-0.001417,0.053863,11662367788.517010,-307542.154546,0.000477,0.069883
8964842856.600832,373650.499023,-0.001417,0.053863,11662367362.547329,-307388.905381,0.000477,0.069883
8964844222.574493,373463.955480,-0.001416,0.053863,11662366936.641489,-307235.706444,0.000477,0.069883
8964845588.323977,373277.473361,-0.001416,0.053863,11662366510.799112,-307082.557725,0.000476,0.069883
8964846953.849018,373091.052649,-0.001416,0.053863,11662366085.020369,-306929.459219,0.000476,0.069883
8964848319.149900,372904.693341,-0.001416,0.053863,11662365659.304953,-306776.410912,0.000476,0.069883
8964849684.226393,372718.395420,-0.001415,0.053863,11662365233.653166,-306623.412806,0.000476,0.069883
8964851049.078510,372532.158881,-0.001415,0.053863,11662364808.064959,-306470.464887,0.000476,0.069884
8964852413.706532,372345.983717,-0.001415,0.053863,11662364382.540127,-306317.567152,0.000476,0.069884
8964853778.110065,372159.869913,-0.001415,0.053863,11662363957.079010,-306164.719582,0.000476,0.069884
8964855142.289371,371973.817461,-0.001414,0.053863,11662363531.681446,-306011.922190,0.000476,0.069884
8964856506.244114,371787.826356,-0.001414,0.053863,11662363106.347754,-305859.174948,0.000476,0.069884
8964857869.974817,371601.896582,-0.001414,0.053863,11662362681.077206,-305706.477857,0.000476,0.069884
8964859233.481184,371416.028130,-0.001414,0.053863,11662362255.870262,-305553.830913,0.000476,0.069884
8964860596.763233,371230.220998,-0.001413,0.053863,11662361830.726957,-305401.234100,0.000476,0.069884
8964861959.820812,371044.475166,-0.001413,0.053863,11662361405.647345,-305248.687416,0.000476,0.069884
8964863322.654106,370858.790632,-0.001413,0.053863,11662360980.631243,-305096.190851,0.000475,0.069884
8964864685.263023,370673.167383,-0.001413,0.053863,11662360555.678822,-304943.744399,0.000475,0.069884
8964866047.647789,370487.605411,-0.001412,0.053863,11662360130.789740,-304791.348049,0.000475,0.069884
8964867409.807858,370302.104704,-0.001412,0.053863,11662359705.964630,-304639.001799,0.000475,0.069884
8964868771.744057,370116.665256,-0.001412,0.053863,11662359281.202759,-304486.705638,0.000475,0.069884
8964870133.455437,369931.287055,-0.001412,0.053863,11662358856.504818,-304334.459557,0.000475,0.069884
8964871494.942907,369745.970094,-0.001411,0.053863,11662358431.870192,-304182.263548,0.000475,0.069884
8964872856.205790,369560.714358,-0.001411,0.053863,11662358007.299368,-304030.117608,0.000475,0.069884
8964874217.244390,369375.519844,-0.001411,0.053863,11662357582.792042,-303878.021724,0.000475,0.069884
8964875578.058315,369190.386540,-0.001411,0.053863,11662357158.348671,-303725.975892,0.000475,0.069884
8964876938.648407,369005.314433,-0.001411,0.053863,11662356733.968447,-303573.980107,0.000475,0.069884
8964878299.013849,368820.303519,-0.001410,0.053863,11662356309.652140,-303422.034352,0.000475,0.069884
8964879659.155054,368635.353783,-0.001410,0.053863,11662355885.399366,-303270.138626,0.000475,0.069884
8964881019.071901,368450.465220,-0.001410,0.053863,11662355461.210072,-303118.292919,0.000474,0.069884
