xcl,ycl,xvcl,yvcl,xlt,ylt,xvlt,yvlt,xtt,ytt,xvtt,yvtt
10315000000.000000000000000000000000000000,0.000000000000000000000000000000,0.000000742080924073599753328990,0.061865033467295486857562281102
10314999999.257919311523437500000000000000,-61865.033467295485024806112051010132,0.000002226242772354266135606711,0.061865033458394107224176394766
10314999997.031677246093750000000000000000,-123730.066925689592608250677585601807,0.000003710404621035332932985421,0.061865033440591347957404622093
10314999993.321271896362304687500000000000,-185595.100366280938033014535903930664,0.000005194566470383733790825483,0.061865033413887209057246963084
10314999988.126705169677734375000000000000,-247460.133780168136581778526306152344,0.000006678728320666402672124620,0.061865033378281690523703417739
10314999981.447977066040039062500000000000,-309325.167158449825365096330642700195,0.000008162890172150271845814655,0.061865033333774799295667889965
10314999973.285087585449218750000000000000,-371190.200492224656045436859130859375,0.000009647052025102276968959204,0.061865033280366528434246475854
10314999963.638034820556640625000000000000,-433055.233772591163869947195053100586,0.000011131213879789351157523040,0.061865033218056877939439175407
10314999952.506820678710937500000000000000,-494920.266990648058708757162094116211,0.000012615375736478426680437989,0.061865033146845847811245988623
10314999939.891445159912109375000000000000,-556785.300137493875809013843536376953,0.000014099537595436437500701771,0.061865033066733438049666915504
10314999925.791908264160156250000000000000,-618650.333204227266833186149597167969,0.000015583699456930319275378000,0.061865032977719648654701956048
10314999910.208208084106445312500000000000,-680515.366181946941651403903961181641,0.000017067861321227002579332607,0.061865032879804479626351110255
10314999893.140346527099609375000000000000,-742380.399061751435510814189910888672,0.000018552023188593424763695103,0.061865032772987930964614378126
10314999874.588323593139648437500000000000,-804245.431834739400073885917663574219,0.000020036185059296516403331417,0.061865032657270002669491759661
10314999854.552139282226562500000000000000,-866110.464492009370587766170501708984,0.000021520346933603211461239271,0.061865032532650694740983254860
10314999833.031791687011718750000000000000,-927975.497024660115130245685577392578,0.000023004508811780447288548174,0.061865032399130007179088863722
10314999810.027282714843750000000000000000,-989840.529423790168948471546173095703,0.000024488670694095154460124056,0.061865032256707939983808586248
10314999785.538612365722656250000000000000,-1051705.561680498067289590835571289062,0.000025972832580814266938964638,0.061865032105384493155142422438
10314999759.565780639648437500000000000000,-1113570.593785882461816072463989257812,0.000027456994472204715299935851,0.061865031945159666693090372291
10314999732.108785629272460937500000000000,-1175435.625731042120605707168579101562,0.000028941156368533436894167205,0.061865031776033460597652435808
10314999703.167629241943359375000000000000,-1237300.657507075462490320205688476562,0.000030425318270067365684656419,0.061865031598005874868828612989
10314999672.742311477661132812500000000000,-1299165.689105081371963024139404296875,0.000031909480177073432246269424,0.061865031411076909506618903833
10314999640.832830429077148437500000000000,-1361030.720516158267855644226074218750,0.000033393642089818573930135731,0.061865031215246564511023308341
10314999607.439188003540039062500000000000,-1422895.751731404801830649375915527344,0.000034877804008569721311121270,0.061865031010514839882041826513
10314999572.561384201049804687500000000000,-1484760.782741919625550508499145507812,0.000036361965933593811740355550,0.061865030796881728680780554441
10314999536.199419021606445312500000000000,-1546625.813538801390677690505981445312,0.000037846127865157775792704503,0.061865030574347237846133396033
10314999498.353290557861328125000000000000,-1608490.844113148516044020652770996094,0.000039330289803528550819297638,0.061865030342911367378100351289
10314999459.023000717163085937500000000000,-1670355.874456059886142611503601074219,0.000040814451748973067395000885,0.061865030102574117276681420208
10314999418.208549499511718750000000000000,-1732220.904558633919805288314819335938,0.000042298613701758262870943755,0.061865029853335480602982698883
10314999375.909934997558593750000000000000,-1794085.934411969501525163650512695312,0.000043782775662151067821992179,0.061865029595195464295898091223
10314999332.127159118652343750000000000000,-1855950.964007165050134062767028808594,0.000045266937630418412823012086,0.061865029328154068355427597226
10314999286.860221862792968750000000000000,-1917815.993335319217294454574584960938,0.000046751099606827235225132988,0.061865029052211285842677312985
10314999240.109121322631835937500000000000,-1979681.022387530421838164329528808594,0.000048235261591644472379484393,0.061865028767367123696541142408
10314999191.873859405517578125000000000000,-2041546.051154897548258304595947265625,0.000049719423585137048084668654,0.061865028473621581917019085495
10314999142.154436111450195312500000000000,-2103411.079628519248217344284057617188,0.000051203585587571906468078858,0.061865028170974653565217238338
10314999090.950851440429687500000000000000,-2165276.107799493707716464996337890625,0.000052687747599215978104580937,0.061865027859426345580029504845
10314999038.263103485107421875000000000000,-2227141.135658920276910066604614257812,0.000054171909620336193569040822,0.061865027538976651022561981108
10314998984.091194152832031250000000000000,-2289006.163197896908968687057495117188,0.000055656071651199490212588022,0.061865027209625569892814667128
10314998928.435123443603515625000000000000,-2350871.190407522488385438919067382812,0.000057140233692072798610088469,0.061865026871373109129681466811
10314998871.294889450073242187500000000000,-2412736.217278895433992147445678710938,0.000058624395743223056112671671,0.061865026524219261794268476251
10314998812.670494079589843750000000000000,-2474601.243803114630281925201416015625,0.000060108557804917193295203559,0.061865026168164027886575695447
10314998752.561935424804687500000000000000,-2536466.269971278496086597442626953125,0.000061592719877422147508813643,0.061865025803207414345497028307
10314998690.969215393066406250000000000000,-2598331.295774485915899276733398437500,0.000063076881961004856104631433,0.061865025429349414232138570924
10314998627.892333984375000000000000000000,-2660196.321203835308551788330078125000,0.000064561044055932236104995703,0.061865025046590027546500323297
10314998563.331289291381835937500000000000,-2722061.346250425558537244796752929688,0.000066045206162471245189826696,0.061865024654929254288582285426
10314998497.286083221435546875000000000000,-2783926.370905354619026184082031250000,0.000067529368280888800381463188,0.061865024254367094458384457312
10314998429.756715774536132812500000000000,-2845791.395159721840173006057739257812,0.000069013530411451832254771110,0.061865023844903548055906838954
10314998360.743185043334960937500000000000,-2907656.419004625175148248672485351562,0.000070497692554427284937143550,0.061865023426538615081149430353
10314998290.245492935180664062500000000000,-2969521.442431163974106311798095703125,0.000071981854710082089003446437,0.061865022999272295534112231508
10314998218.263637542724609375000000000000,-3031386.465430436190217733383178710938,0.000073466016878683188581072860,0.061865022563104589414795242419
10314998144.797620773315429687500000000000,-3093251.487993540707975625991821289062,0.000074950179060497500692361594,0.061865022118035496723198463087
10314998069.847442626953125000000000000000,-3155116.510111576411873102188110351562,0.000076434341255791969464705726,0.061865021664065017459321893512
10314997993.413101196289062500000000000000,-3216981.531775641255080699920654296875,0.000077918503464833525472971187,0.061865021201193144684271629785
10314997915.494598388671875000000000000000,-3278846.552976834587752819061279296875,0.000079402665687889099292023909,0.061865020729419885336941575815
10314997836.091932296752929687500000000000,-3340711.573706254363059997558593750000,0.000080886827925225635049256978,0.061865020248745239417331731602
10314997755.205104827880859375000000000000,-3402576.593954999465495347976684570312,0.000082370990177110063319536326,0.061865019759169199986548193237
10314997672.834114074707031250000000000000,-3464441.613714168779551982879638671875,0.000083855152443809314677727884,0.061865019260691773983484864630
10314997588.978961944580078125000000000000,-3526306.632974860724061727523803710938,0.000085339314725590319698697583,0.061865018753312954469247841871
